,hip,ra,dec,vmag,parallax,b-v,v-i,distance,absmag
242,17552,03 45 31.98,+21 14 48.5,7.75,0.011210000000000001,0.179,0.2,89.20606601248883,2.998028062974866
243,17572,03 45 48.80,+23 08 50.1,6.85,0.00968,0.06,0.07,103.30578512396694,1.7793767865419703
244,17573,03 45 49.59,+24 22 04.3,3.87,0.00906,-0.063,-0.02,110.37527593818984,-1.3443590116159347
245,17579,03 45 54.46,+24 33 16.6,5.76,0.00843,-0.036000000000000004,0.02,118.62396204033215,0.38913787312371184
246,17583,03 45 59.13,+25 23 55.3,8.04,0.0085,0.213,0.24,117.6470588235294,2.6870946285714634
247,17586,03 46 01.01,+18 34 00.3,9.16,0.0046500000000000005,0.28,0.32,215.0537634408602,2.4972647644497723
248,17588,03 46 02.89,+24 31 40.8,6.43,0.009210000000000001,-0.02,0.02,108.57763300760043,1.2512981509842458
249,17589,03 46 04.87,+21 59 55.7,9.46,0.01358,0.6759999999999999,0.74,73.63770250368188,5.124498849722416
250,17592,03 46 06.74,+27 20 46.4,9.61,0.00484,1.3459999999999999,1.31,206.61157024793388,3.034226808222064
251,17596,03 46 09.51,+28 51 33.5,7.9,0.00398,1.403,1.38,251.25628140703517,0.8994153603684403
252,17607,03 46 19.33,+20 52 47.6,11.54,0.0041600000000000005,0.843,0.88,240.38461538461536,4.635466653133713
253,17608,03 46 19.56,+23 56 54.5,4.14,0.00908,-0.051,0.02,110.13215859030838,-1.0695707573945734
254,17609,03 46 19.89,+26 12 57.5,9.61,0.06862,1.4369999999999998,1.77,14.57301078402798,8.792253568600772
255,17613,03 46 23.42,+27 46 32.8,9.24,0.0014299999999999998,-0.02,0.0,699.3006993006994,0.01668018732530996
256,17614,03 46 25.51,+17 55 03.9,9.87,0.0020299999999999997,0.657,0.72,492.61083743842374,1.4074801895660638
257,17616,03 46 25.84,+29 40 19.7,8.38,0.00545,0.213,0.24,183.4862385321101,2.0619825113832135
258,17625,03 46 34.82,+25 50 38.3,8.72,0.004730000000000001,0.355,0.42,211.41649048625789,2.094305703689061
259,17642,03 46 48.93,+30 48 30.0,10.23,0.0020299999999999997,,,492.61083743842374,1.767480189566065
260,17642,03 46 48.93,+30 48 30.0,10.23,0.0020299999999999997,,,492.61083743842374,1.767480189566065
261,17657,03 46 55.57,+18 17 02.4,8.94,0.00541,0.485,0.56,184.84288354898337,2.6059863255328484
262,17662,03 46 57.84,+28 40 47.7,8.68,0.0027400000000000002,0.242,0.27,364.963503649635,0.868752814101942
263,17664,03 46 59.38,+24 31 12.8,6.83,0.00666,0.021,0.04,150.15015015015015,0.9473711458515073
264,17684,03 47 17.16,+23 43 36.5,6.98,0.0161,0.542,0.62,62.11180124223603,3.0141293801592504
265,17692,03 47 20.96,+23 48 12.4,6.99,0.00835,0.03,0.05,119.76047904191617,1.5984323774180123
266,17694,03 47 22.88,+22 55 20.0,8.17,0.009869999999999999,0.255,0.29,101.31712259371835,3.1415857633481856
267,17698,03 47 25.67,+29 52 32.9,8.19,0.00256,0.184,0.2,390.62499999999994,0.23119982655924964
268,17702,03 47 29.06,+24 06 18.9,2.85,0.00887,-0.086,-0.01,112.73957158962797,-2.4103819008413687
269,17704,03 47 29.44,+24 17 18.4,6.83,0.00905,0.066,0.08,110.49723756906076,1.6132428960260192
270,17708,03 47 34.26,+16 42 21.3,8.44,0.0012900000000000001,1.2,1.16,775.1937984496124,-1.0070514485037538
271,17729,03 47 46.82,+25 23 08.9,8.32,0.0076100000000000004,0.262,0.29,131.4060446780552,2.726923283852866
272,17740,03 47 57.04,+18 39 48.2,9.31,0.00086,0.591,0.66,1162.7906976744187,-1.0175077437821578
273,17746,03 48 00.27,+16 57 45.2,7.98,0.00746,0.406,0.47,134.04825737265415,2.3436941373633466
274,17759,03 48 06.56,+24 59 18.5,6.44,0.00442,1.7009999999999998,1.71,226.2443438914027,-0.3328886532545381
275,17763,03 48 10.59,+21 19 44.8,7.97,0.01194,0.231,0.26,83.75209380234506,3.3550216339667527
276,17773,03 48 18.49,+29 56 51.0,9.28,0.00227,0.309,0.35,440.5286343612335,1.0601292859656137
277,17774,03 48 18.96,+26 35 21.0,7.98,0.00453,1.15,1.11,220.7505518763797,1.260491010064161
278,17775,03 48 18.97,+28 47 09.5,10.09,0.00377,0.373,0.44,265.2519893899204,2.9717067510289645
279,17776,03 48 20.80,+23 25 16.9,5.44,0.009640000000000001,-0.067,-0.01,103.73443983402488,0.36038516951415556
280,17791,03 48 30.08,+24 20 44.3,6.96,0.006900000000000001,0.128,0.14,144.92753623188403,1.1542454536862783
281,17796,03 48 35.58,+30 39 23.5,9.04,0.01494,0.575,0.65,66.93440428380187,4.9117529873969
282,17803,03 48 38.80,+21 03 25.4,10.56,0.01491,1.11,1.19,67.0690811535882,6.427388217264975
283,17812,03 48 41.89,+25 48 02.7,8.44,0.00254,0.11,0.12,393.70078740157476,0.4641685830996902
284,17828,03 48 54.71,+22 47 57.2,8.12,0.0052699999999999995,0.05,0.06,189.75332068311198,1.7290530760627334
285,17832,03 48 56.91,+23 51 26.2,6.47,0.013439999999999999,0.377,0.44,74.40476190476191,2.111996343589033
286,17837,03 49 00.21,+21 20 31.9,8.11,0.01002,0.528,0.6,99.80039920159682,3.1143386076561335
287,17847,03 49 09.73,+24 03 12.7,3.62,0.00857,-0.07,-0.03,116.68611435239207,-1.7150958903840072
288,17851,03 49 11.20,+24 08 12.6,5.05,0.00842,-0.08199999999999999,-0.06,118.76484560570071,-0.32343954250175333
289,17862,03 49 21.74,+24 22 51.8,6.62,0.00802,-0.027000000000000003,-0.02,124.68827930174565,1.140871841420819
290,17871,03 49 25.31,+28 38 11.7,8.53,0.0111,0.8909999999999999,0.9,90.09009009009009,3.7566148939332873
291,17892,03 49 38.17,+22 32 00.9,7.01,0.010119999999999999,0.033,0.05,98.81422924901187,2.0359025625189027
292,17900,03 49 43.52,+23 42 43.1,6.17,0.00858,-0.046,-0.02,116.55011655011654,0.837436439243529
293,17909,03 49 47.45,+21 09 36.3,8.48,0.00271,1.713,1.74,369.00369003690037,0.6448464543720291
294,17920,03 49 54.88,+19 33 59.0,8.62,0.00347,1.03,1.0,288.1844380403458,1.3216473739543684
295,17921,03 49 55.06,+22 14 39.3,6.05,0.01014,-0.006,0.05,98.61932938856016,1.0801897749865867
296,17923,03 49 58.04,+23 50 55.7,6.73,0.0063,0.063,0.07,158.73015873015873,0.7267027472679093
297,17924,03 49 58.39,+27 26 21.5,12.28,0.005030000000000001,1.22,1.37,198.80715705765405,5.787839925279638
298,17928,03 50 03.36,+22 35 30.4,7.29,0.02691,0.5379999999999999,0.61,37.16090672612412,4.439568488818774
299,17937,03 50 09.96,+29 38 39.5,7.82,0.00325,0.11900000000000001,0.13,307.6923076923077,0.37941680489437246
300,17954,03 50 18.91,+25 34 46.7,5.24,0.01696,0.231,0.26,58.9622641509434,1.3871292396034764
301,17960,03 50 22.90,+17 28 37.1,7.5,0.0215,0.653,0.72,46.51162790697675,4.162192299578027
302,17961,03 50 23.56,+19 15 15.7,8.53,0.00265,0.47100000000000003,0.54,377.35849056603774,0.646229369684038
303,17962,03 50 24.89,+17 14 47.6,9.46,0.02137,0.782,0.82,46.79457182966776,6.1090226108203485
304,17966,03 50 27.51,+31 33 13.1,8.59,0.00496,0.40399999999999997,0.47,201.61290322580646,2.0674083824509886
305,17971,03 50 32.02,+29 44 41.7,8.8,0.0020299999999999997,0.35600000000000004,0.42,492.61083743842374,0.3374801895660653
306,17983,03 50 37.61,+17 46 36.0,9.12,0.00611,0.479,0.55,163.66612111292963,3.050206051212772
307,17999,03 50 52.42,+23 57 41.7,6.95,0.00983,0.078,0.09,101.7293997965412,1.912767589160679
308,18007,03 50 58.72,+29 39 18.9,7.95,0.007730000000000001,0.498,0.57,129.36610608020698,2.3908974695916276
309,18018,03 51 03.02,+23 54 13.6,10.17,0.02472,1.16,1.12,40.45307443365696,7.135242332083893
310,18025,03 51 08.07,+20 33 10.6,10.74,0.00113,0.685,0.74,884.9557522123895,1.0053922174171
311,18046,03 51 25.30,+25 09 46.6,6.79,0.0047599999999999995,0.16,0.18,210.0840336134454,0.17803476360246773
312,18050,03 51 27.20,+24 31 07.5,8.86,0.00756,0.38,0.44,132.27513227513228,3.252608977506034
313,18059,03 51 36.61,+22 01 53.1,6.71,0.00864,1.12,1.15,115.74074074074073,1.3925687123944686
314,18091,03 52 00.80,+19 35 49.1,10.5,0.00771,0.635,0.7,129.70168612191958,4.935271890254786
315,18094,03 52 04.45,+31 10 07.2,6.22,0.00793,0.20600000000000002,0.21,126.10340479192939,0.7163659365880202
316,18096,03 52 04.97,+18 08 05.6,9.35,0.01119,0.612,0.68,89.36550491510276,4.594150432641753
317,18097,03 52 05.47,+22 40 20.8,7.57,0.03725,0.684,0.74,26.845637583892618,5.425631385421559
318,18106,03 52 11.48,+25 09 48.5,6.77,0.02534,0.583,0.65,39.46329913180742,3.789033052737113
319,18110,03 52 18.64,+18 55 03.6,8.26,0.00475,0.151,0.17,210.5263157894737,1.6434680481243333
320,18116,03 52 23.10,+18 35 52.1,7.94,0.00549,0.21,0.23,182.14936247723134,1.6378617222504603
321,18119,03 52 27.70,+28 08 01.9,8.6,0.00368,1.256,1.21,271.7391304347826,1.42923909336759
322,18130,03 52 35.73,+29 31 04.3,10.29,0.00053,0.38799999999999996,0.45,1886.7924528301887,-1.0886206519960524
323,18149,03 52 48.25,+26 21 58.6,10.44,0.00491,0.63,0.7,203.66598778004072,3.8954074606148446
324,18154,03 52 53.47,+24 42 57.0,9.44,0.00857,0.48,0.55,116.68611435239207,4.104904109615992
325,18163,03 52 59.28,+26 40 43.8,8.0,0.01145,0.644,0.71,87.33624454148472,3.2940274333795365
326,18165,03 53 01.63,+20 12 28.9,8.97,0.00317,1.473,3.64,315.45741324921136,1.4752963110887602
327,18170,03 53 09.96,+17 19 37.8,5.97,0.02414,0.354,0.41,41.42502071251035,2.883686328806653
328,18175,03 53 13.71,+25 45 22.0,10.24,0.0041600000000000005,0.21,0.23,240.38461538461536,3.3354666531337145
329,18181,03 53 21.16,+23 07 25.0,8.29,0.00368,1.54,1.59,271.7391304347826,1.1192390933675895
330,18194,03 53 32.02,+25 43 47.9,7.84,0.00729,0.24,0.27,137.17421124828533,2.1536376415898744
331,18201,03 53 34.46,+25 40 58.7,6.35,0.0068200000000000005,0.11,0.12,146.6275659824047,0.5189218732823964
332,18204,03 53 35.53,+30 46 24.6,9.19,0.01253,0.672,0.73,79.80845969672785,4.67975535497075
333,18208,03 53 37.68,+28 08 53.3,7.89,0.00898,0.84,0.86,111.35857461024499,2.656381683336522
334,18222,03 53 45.69,+16 55 50.5,8.27,0.00626,1.068,1.03,159.7444089456869,2.2528716660521475
335,18230,03 53 50.31,+26 53 45.2,7.48,0.00135,1.0490000000000002,1.02,740.7407407407406,-1.8683311575249668
336,18244,03 54 07.51,+21 08 06.2,11.16,0.00869,0.547,0.62,115.07479861910242,5.855098882243334
337,18258,03 54 20.69,+30 59 54.9,9.55,0.00368,0.523,0.6,271.7391304347826,2.379239093367591
338,18263,03 54 25.23,+24 21 36.7,10.94,0.00664,0.7140000000000001,0.76,150.6024096385542,5.050840396840089
339,18266,03 54 27.82,+21 23 23.5,10.96,0.01026,0.737,0.78,97.46588693957115,6.015736803878989
340,18273,03 54 33.35,+25 31 56.9,10.79,0.0101,0.7490000000000001,0.79,99.00990099009901,5.811606868913213
341,18283,03 54 36.63,+17 20 37.5,8.33,0.00444,0.15,0.17,225.22522522522522,1.5669148505731005
342,18296,03 54 44.58,+23 12 05.8,7.95,0.00325,0.048,0.06,307.6923076923077,0.5094168048943724
343,18304,03 54 48.73,+17 36 27.2,9.21,0.0083,0.47600000000000003,0.55,120.48192771084337,3.8053904618803713
344,18320,03 54 59.83,+28 11 17.7,8.05,0.013779999999999999,0.737,0.78,72.5689404934688,3.7462460878580366
345,18326,03 55 05.64,+18 35 25.9,7.82,0.00298,0.6920000000000001,0.75,335.5704697986577,0.1910813203812758
346,18327,03 55 06.41,+16 59 54.7,8.99,0.02416,0.895,0.94,41.39072847682119,5.905484649745473
347,18330,03 55 06.92,+27 03 52.5,8.06,0.00249,1.048,1.02,401.60642570281124,0.04099673547868399
348,18346,03 55 19.40,+23 21 37.5,8.4,0.00861,1.01,0.99,116.14401858304298,3.0750157572682735
349,18347,03 55 21.05,+19 22 52.1,8.88,0.016,0.608,0.68,62.5,4.900599913279624
350,18350,03 55 23.08,+31 02 45.1,6.79,0.00121,0.081,0.09,826.4462809917355,-2.796073148417748
351,18354,03 55 26.06,+17 37 57.6,7.69,0.0038399999999999997,1.032,1.0,260.4166666666667,0.6116561218376555
352,18386,03 55 48.42,+28 10 33.3,8.88,0.00184,0.20199999999999999,0.22,543.4782608695652,0.2040891150476849
353,18405,03 56 06.52,+20 46 18.2,7.88,0.006730000000000001,1.008,0.98,148.58841010401187,2.020075321119884
354,18409,03 56 08.88,+19 13 42.3,8.89,0.0011200000000000001,1.172,1.13,892.8571428571428,-0.8639098866490897
355,18431,03 56 28.11,+23 09 01.4,8.34,0.00866,0.26899999999999996,0.3,115.47344110854505,3.027589460086734
356,18433,03 56 28.62,+22 40 29.9,7.84,0.02141,0.688,0.75,46.70714619336759,4.493083336472193
357,18439,03 56 31.17,+26 44 34.6,8.76,0.00611,0.501,0.57,163.66612111292963,2.6902060512127726
358,18459,03 56 39.70,+21 57 27.8,9.53,0.0067800000000000004,0.469,0.54,147.49262536873155,3.6861484693353184
359,18471,03 56 52.03,+22 28 41.7,5.62,0.02231,0.345,0.4,44.82294935006723,2.3624978514191897
360,18472,03 56 52.09,+29 31 57.5,9.64,0.0001,0.531,0.6,10000.0,-5.359999999999999
361,18473,03 56 52.73,+20 05 01.1,8.79,0.0053,0.32,0.37,188.67924528301887,2.411379348003944
362,18485,03 57 03.80,+23 10 32.1,6.05,0.00614,0.031,0.05,162.86644951140067,-0.009158144294160842
363,18490,03 57 11.29,+21 19 24.9,6.84,0.00801,1.03,1.0,124.84394506866417,1.3581625804211903
364,18491,03 57 11.82,+25 16 58.1,7.5,0.00398,1.022,1.0,251.25628140703517,0.4994153603684399
365,18502,03 57 23.76,+21 33 13.6,8.96,0.00884,0.625,0.69,113.12217194570135,3.692261325065367
366,18506,03 57 25.45,+18 41 31.2,10.47,0.00107,0.608,0.68,934.5794392523364,0.616918888426051
367,18508,03 57 26.39,+24 27 43.0,6.19,0.00304,1.3719999999999999,1.2,328.9473684210526,-1.3956320819562302
368,18531,03 57 47.20,+22 55 27.7,8.78,0.027719999999999998,,,36.075036075036074,5.993966129698846
369,18544,03 58 01.68,+20 40 36.9,9.4,0.00968,0.518,0.59,103.30578512396694,4.329376786541971
370,18559,03 58 20.89,+24 04 52.4,7.21,0.00508,0.035,0.05,196.85039370078738,0.739318561419597
371,18578,03 58 35.45,+31 24 30.4,9.22,0.00419,0.213,0.24,238.6634844868735,2.331070114831478
372,18595,03 58 44.03,+17 07 09.0,8.3,0.01093,0.498,0.57,91.49130832570906,3.4931008097485154
373,18609,03 58 55.43,+16 54 13.7,8.89,0.01731,0.784,0.82,57.77007510109763,5.081485339376972
374,18620,03 59 03.44,+23 37 41.1,7.36,0.00756,1.067,1.03,132.27513227513228,1.7526089775060347
375,18621,03 59 05.45,+27 11 50.9,7.44,0.00495,0.14,0.15,202.020202020202,0.9130259946678452
376,18623,03 59 05.98,+25 17 33.5,12.26,0.01591,2.9,2.94,62.853551225644246,8.268350898232908
377,18625,03 59 09.43,+22 59 18.3,8.7,0.015009999999999999,0.556,0.63,66.62225183211193,4.581903461216351
378,18629,03 59 14.02,+25 12 57.4,8.29,5.9999999999999995e-05,1.4480000000000002,1.45,16666.666666666668,-7.819243748081782
379,18630,03 59 14.26,+26 14 20.9,11.16,0.0029500000000000004,,,338.9830508474576,3.5091100798908172
380,18643,03 59 25.87,+18 39 46.0,10.96,0.00864,0.655,0.72,115.74074074074073,5.642568712394469
381,18676,03 59 57.39,+30 25 51.9,9.15,0.00891,0.7,0.63,112.23344556677891,3.8993885201843774
382,18609,03 58 55.43,+16 54 13.7,8.89,0.01731,0.784,0.82,57.77007510109763,5.081485339376972
383,18620,03 59 03.44,+23 37 41.1,7.36,0.00756,1.067,1.03,132.27513227513228,1.7526089775060347
384,18621,03 59 05.45,+27 11 50.9,7.44,0.00495,0.14,0.15,202.020202020202,0.9130259946678452
385,18623,03 59 05.98,+25 17 33.5,12.26,0.01591,2.9,2.94,62.853551225644246,8.268350898232908
386,18625,03 59 09.43,+22 59 18.3,8.7,0.015009999999999999,0.556,0.63,66.62225183211193,4.581903461216351
387,18629,03 59 14.02,+25 12 57.4,8.29,5.9999999999999995e-05,1.4480000000000002,1.45,16666.666666666668,-7.819243748081782
388,18630,03 59 14.26,+26 14 20.9,11.16,0.0029500000000000004,,,338.9830508474576,3.5091100798908172
389,18643,03 59 25.87,+18 39 46.0,10.96,0.00864,0.655,0.72,115.74074074074073,5.642568712394469
390,18676,03 59 57.39,+30 25 51.9,9.15,0.00891,0.7,0.63,112.23344556677891,3.8993885201843774
391,18684,04 00 03.74,+21 22 13.2,9.98,0.00109,0.434,0.5,917.4311926605504,0.16713248970312122
392,18687,04 00 08.73,+29 42 39.1,7.81,-0.00017999999999999998,0.33899999999999997,0.4,-5555.555555555556,
393,18696,04 00 19.26,+23 32 03.5,10.45,0.0038,1.5,1.47,263.1578947368421,3.3489179830840516
394,18717,04 00 36.89,+17 17 48.2,6.31,0.0035299999999999997,0.055999999999999994,0.07,283.28611898017,-0.9511264730608859
395,18719,04 00 39.45,+20 22 50.2,8.66,0.01604,0.705,0.75,62.344139650872826,4.686021819740725
396,18721,04 00 39.95,+20 18 12.0,9.39,0.00642,0.48700000000000004,0.56,155.7632398753894,3.4276751403442685
397,18735,04 00 48.69,+18 11 38.6,5.89,0.02199,0.319,0.38,45.47521600727604,2.601126146803952
398,18748,04 00 56.81,+23 12 05.7,6.52,0.0030099999999999997,0.10300000000000001,0.12,332.2259136212625,-1.0871675220307822
399,18762,04 01 06.96,+20 11 57.7,6.76,0.00626,1.055,1.02,159.7444089456869,0.7428716660521477
400,18779,04 01 25.01,+27 36 53.1,8.38,0.00219,0.996,0.97,456.62100456621005,0.08222057420059237
401,18781,04 01 25.89,+28 30 07.1,7.08,0.00671,0.17300000000000001,0.19,149.03129657228018,1.2136126008449626
402,18784,04 01 28.52,+19 35 47.5,9.38,0.004690000000000001,0.415,0.48,213.2196162046908,2.73586421357542
403,18787,04 01 30.38,+19 48 39.4,9.34,0.00583,0.5589999999999999,0.63,171.52658662092625,3.16834277379507
404,18792,04 01 34.57,+20 36 22.1,10.8,0.00159,0.507,0.58,628.9308176100628,1.8069856216022586
405,18803,04 01 45.11,+21 39 33.8,8.75,0.00281,1.057,1.02,355.87188612099646,0.9935315995254008
406,18815,04 01 55.40,+25 55 25.3,9.03,0.00653,1.5530000000000002,1.57,153.1393568147014,3.1045659063753686
407,18820,04 01 59.21,+18 47 13.2,10.13,0.00537,0.509,0.58,186.219739292365,3.7798714284977795
408,18823,04 02 03.06,+17 17 50.6,9.44,0.00537,0.802,0.83,186.219739292365,3.089871428497778
409,18833,04 02 15.32,+22 25 20.8,7.82,0.011470000000000001,0.456,0.53,87.18395815170008,3.117817089506339
410,18841,04 02 24.30,+31 19 52.1,8.32,0.015269999999999999,0.591,0.66,65.48788474132286,4.239195185282107
411,18848,04 02 28.54,+31 29 28.1,8.65,0.00034,0.171,0.19,2941.176470588235,-3.692605414788721
412,18849,04 02 28.58,+18 03 41.7,10.03,0.0039700000000000004,0.486,0.56,251.88916876574305,3.023952533815576
413,18868,04 02 41.81,+25 55 17.3,8.16,0.00733,0.138,0.15,136.4256480218281,2.485519873205641
414,18892,04 02 58.92,+28 27 21.2,8.82,0.00246,0.48700000000000004,0.56,406.5040650406504,0.7746755355168968
415,18909,04 03 10.19,+18 40 07.6,9.0,0.012029999999999999,0.647,0.71,83.1255195344971,4.401328136699226
416,18943,04 03 37.30,+24 56 46.7,8.69,0.00464,0.584,0.66,215.51724137931035,2.0225899027744045
417,18946,04 03 38.96,+19 27 18.3,10.12,0.02307,1.095,1.17,43.346337234503686,6.935237972605467
418,18955,04 03 44.16,+22 56 39.8,9.68,0.00613,0.57,0.64,163.1321370309951,3.617302372592075
419,18965,04 03 50.66,+29 11 52.9,8.18,0.02844,0.8340000000000001,0.85,35.16174402250352,5.449647960288643
420,18972,04 03 54.32,+28 07 33.7,8.05,0.00332,0.079,0.09,301.2048192771084,0.6556904185201837
421,18976,04 03 58.04,+21 04 15.4,8.02,0.008289999999999999,0.28,0.32,120.62726176115804,2.612772652751369
422,18995,04 04 10.95,+23 24 28.1,8.2,0.00439,0.657,0.72,227.79043280182233,1.412322601210608
423,18996,04 04 11.96,+25 23 57.1,8.62,0.00138,1.7990000000000002,2.32,724.6376811594204,-0.6806045679938162
424,19002,04 04 18.72,+20 40 45.2,9.09,0.00174,0.11699999999999999,0.13,574.7126436781609,0.2927462414129991
425,19009,04 04 21.67,+24 06 21.7,5.46,0.00342,0.813,0.84,292.39766081871346,-1.8698694697193234
426,19032,04 04 37.41,+16 37 38.7,9.2,0.00552,0.47,0.54,181.1594202898551,2.9096953886459946
427,19033,04 04 38.46,+30 53 03.1,9.19,0.0048200000000000005,0.418,0.48,207.46887966804977,2.60523519119425
428,19036,04 04 39.62,+17 31 03.3,6.64,0.00937,1.1179999999999999,1.08,106.72358591248666,1.4986979544388914
429,19038,04 04 41.66,+22 04 55.4,4.36,0.01804,1.064,1.02,55.432372505543235,0.6411826660296152
430,19050,04 04 53.36,+23 14 10.7,10.71,-0.00061,1.28,1.25,-1639.344262295082,
431,19054,04 04 56.52,+20 51 23.8,8.94,0.008150000000000001,0.821,0.84,122.69938650306747,3.495788043699884
432,19068,04 05 12.25,+27 36 35.2,7.94,0.00496,0.13699999999999998,0.15,201.61290322580646,1.417408382450989
433,19072,04 05 15.38,+23 47 50.1,8.26,0.00957,0.498,0.57,104.4932079414838,3.164559688884218
434,19075,04 05 19.82,+22 03 28.0,7.94,0.00455,0.726,1.53,219.78021978021977,1.2300569832855635
435,19076,04 05 20.15,+22 00 33.2,5.9,0.059789999999999996,0.62,0.7,16.725204883759826,4.783142767100752
436,19078,04 05 24.02,+23 10 07.2,8.31,0.0019299999999999999,1.192,1.15,518.1347150259068,-0.26221345496112924
437,19082,04 05 25.60,+19 26 32.0,11.41,0.01456,1.347,1.57,68.68131868131869,7.225806874885093
438,19087,04 05 33.44,+31 29 50.0,7.21,0.00517,1.675,1.7,193.42359767891682,0.7774527154697131
439,19093,04 05 36.75,+19 57 18.0,8.29,0.01087,0.41,0.48,91.99632014719411,3.471147720431473
440,19097,04 05 39.18,+28 23 43.4,9.17,0.00045,0.3,0.23,2222.222222222222,-2.5639374311232803
441,19098,04 05 39.60,+17 56 16.0,9.31,0.019809999999999998,0.89,0.93,50.47955577990914,5.794422377692737
442,19136,04 06 04.57,+26 12 42.7,7.55,0.01397,0.5429999999999999,0.62,71.58196134574088,3.2759820305709093
443,19137,04 06 04.69,+24 43 55.7,8.75,0.00103,2.0069999999999997,1.93,970.8737864077669,-1.1858138764741373
444,19146,04 06 11.85,+20 40 05.8,8.32,0.00373,1.579,1.6,268.0965147453083,1.1785441590434402
445,19163,04 06 34.10,+21 57 23.4,7.89,0.00215,1.71,1.69,465.1162790697674,-0.44780770042197116
446,19171,04 06 36.40,+27 36 00.1,5.18,0.0066,-0.124,-0.11,151.51515151515153,-0.722280322290656
447,19175,04 06 37.37,+19 09 09.9,7.48,0.01247,0.379,0.44,80.1924619085806,2.959332267392714
448,19176,04 06 38.80,+20 18 11.3,9.57,0.00643,0.6990000000000001,0.76,155.52099533437013,3.611054864621112
449,19182,04 06 41.42,+25 43 19.7,7.99,0.0052,0.193,0.21,192.30769230769232,1.5700167181739975
450,19186,04 06 43.74,+27 31 19.8,7.85,0.00323,1.0,1.32,309.59752321981426,0.3960126116555145
451,19187,04 06 44.25,+17 39 48.6,8.44,0.009640000000000001,0.502,0.57,103.73443983402488,3.3603851695141547
452,19197,04 06 52.16,+30 16 24.2,7.57,0.00438,1.54,1.59,228.31050228310502,0.7773705525204981
453,19205,04 07 00.52,+29 00 04.6,5.21,0.03626,0.359,0.42,27.578599007170435,3.0071389987974504
454,19216,04 07 08.46,+21 15 46.5,8.76,0.00234,1.21,1.17,427.3504273504273,0.606079287050715
455,19219,04 07 09.93,+27 30 33.9,8.55,0.015390000000000001,0.6859999999999999,0.74,64.9772579597141,4.486193099157395
456,19262,04 07 43.00,+21 15 45.9,9.18,0.0062900000000000005,0.63,0.7,158.98251192368838,3.173253227226345
457,19284,04 07 59.41,+17 20 23.7,5.89,0.009460000000000001,1.4969999999999999,1.5,105.70824524312894,0.7694556820089664
458,19296,04 08 11.82,+26 35 53.7,10.96,-0.0008900000000000001,1.5,3.2,-1123.5955056179776,
459,19299,04 08 14.25,+22 01 16.5,8.88,0.00604,0.475,0.55,165.56291390728475,2.785184693105661
460,19308,04 08 20.65,+19 44 15.6,7.69,0.0035800000000000003,0.5,0.34,279.32960893854744,0.45941513321937233
461,19317,04 08 27.47,+31 31 57.5,8.56,0.0087,0.33299999999999996,0.39,114.9425287356322,3.2575962630930935
462,19332,04 08 33.87,+26 50 35.0,11.0,-0.00132,1.5,3.92,-757.5757575757576,
463,19341,04 08 39.02,+25 52 40.0,7.2,0.00202,1.393,1.37,495.049504950495,-1.27324315276688
464,19358,04 08 49.49,+17 17 30.3,7.64,0.00937,0.156,0.17,106.72358591248666,2.4986979544388914
465,19361,04 08 51.72,+23 52 16.2,6.97,0.00719,1.143,1.11,139.08205841446454,1.2536444519144139
466,19363,04 08 53.50,+23 05 55.1,6.87,0.00408,0.306,0.35,245.09803921568627,-0.07669918455059932
467,19365,04 08 54.31,+29 11 26.7,8.27,0.01068,0.637,0.7,93.63295880149812,3.4128562634626896
468,19367,04 08 55.37,+20 23 10.0,9.37,0.0061600000000000005,0.5870000000000001,0.66,162.33766233766232,3.3179035608221277
469,19382,04 09 07.44,+27 06 56.2,8.74,0.00607,0.479,0.55,164.74464579901152,2.65594345537629
470,19385,04 09 08.56,+28 38 35.0,8.21,0.009210000000000001,0.5,0.57,108.57763300760043,3.031298150984247
471,19388,04 09 09.90,+19 36 33.5,5.51,0.011210000000000001,1.077,1.05,89.20606601248883,0.7580280629748657
472,19395,04 09 16.99,+30 46 33.4,9.45,0.0054,0.5670000000000001,0.64,185.18518518518516,3.111968799114843
473,19397,04 09 17.72,+30 38 34.4,8.15,0.0072,1.499,1.53,138.88888888888889,2.4366624821563434
474,19401,04 09 22.46,+17 09 43.9,9.09,0.00432,0.5670000000000001,0.64,231.48148148148147,2.267418734074562
475,19403,04 09 22.59,+18 54 24.4,8.63,0.00231,1.245,1.2,432.9004329004329,0.4480598994607252
476,19417,04 09 29.09,+23 17 39.9,9.81,0.004719999999999999,0.528,0.6,211.86440677966104,3.179709993170441
477,19420,04 09 32.97,+17 29 57.9,9.11,0.009810000000000001,0.518,0.59,101.9367991845056,4.068345036899743
478,19436,04 09 43.68,+24 04 22.8,7.36,0.00813,0.20199999999999999,0.22,123.00123001230013,1.910452727970342
479,19459,04 10 02.06,+24 05 33.6,9.12,0.0052699999999999995,0.7340000000000001,0.78,189.75332068311198,2.7290530760627334
480,19464,04 10 04.99,+24 06 53.8,9.55,0.00787,,,127.06480304955527,4.029873661795325
481,19468,04 10 09.20,+25 11 44.0,9.92,0.00738,0.6509999999999999,0.71,135.50135501355012,4.260281809115208
482,19470,04 10 11.77,+18 28 28.3,8.95,0.00461,1.7480000000000002,1.77,216.91973969631235,2.268504626948241
483,19472,04 10 13.80,+17 22 07.7,9.07,0.02988,1.07,1.13,33.467202141900934,6.446902965716807
